sessionId,clientId,visitorId,visit_start_time,product_price,product_quantity,product_revenue,product_refund_amount,traffic_channel,traffic_source,promotion,transaction_id,event_id,productSKU,itemQuantity,itemRevenue,currencyCode,event_ts,event_category,event_action,event_value,event_name,page_name,device_category,browser,ip_address,mac_address,client_type
S30032023-000058,12297,1229726031,30:03:2023 04:25:27,59.87,3,,0,Referral,Affiliate Site,,S26022023-000057,3,SKU0024276,3,,,30:03:2023 04:27:28,Ecommerce,Conversion,0,product_add,shopping_cart,Mobile,Firefox,,127.0.0.1,Returning Customer
S30032023-000058,12297,1229737623,30:03:2023 04:25:27,119.95,2,239.9,0,Referral,Affiliate Site,,S26022023-000057,4,SKU0017231,2,239.9,USD,30:03:2023 04:28:29,Ecommerce,Conversion,0,payment_entry,payment_screen,Mobile,Firefox,,127.0.0.1,Returning Customer
S30032023-000058,12297,1229730840,30:03:2023 04:25:27,164.21,3,492.63,0,Referral,Affiliate Site,,S26022023-000057,4,SKU0020925,3,492.63,USD,30:03:2023 04:28:29,Ecommerce,Conversion,0,payment_entry,payment_screen,Mobile,Firefox,,127.0.0.1,Returning Customer
S30032023-000058,12297,1229730255,30:03:2023 04:25:27,60.66,3,181.98,0,Referral,Affiliate Site,,S26022023-000057,4,SKU0019693,3,181.98,USD,30:03:2023 04:28:29,Ecommerce,Conversion,0,payment_entry,payment_screen,Mobile,Firefox,,127.0.0.1,Returning Customer
S30032023-000058,12297,1229729755,30:03:2023 04:25:27,149.79,1,149.79,0,Referral,Affiliate Site,,S26022023-000057,4,SKU0017562,1,149.79,USD,30:03:2023 04:28:29,Ecommerce,Conversion,0,payment_entry,payment_screen,Mobile,Firefox,,127.0.0.1,Returning Customer
S30032023-000058,12297,1229740743,30:03:2023 04:25:27,59.87,3,179.61,0,Referral,Affiliate Site,,S26022023-000057,4,SKU0024276,3,179.61,USD,30:03:2023 04:28:29,Ecommerce,Conversion,0,payment_entry,payment_screen,Mobile,Firefox,,127.0.0.1,Returning Customer
S30032023-000058,12297,1229731740,30:03:2023 04:25:27,119.95,2,239.9,0,Referral,Affiliate Site,,S30032023-000058,5,SKU0017231,2,239.9,USD,30:03:2023 04:28:53,Ecommerce,Conversion,1243.91,verify_order,order_success,Mobile,Firefox,,127.0.0.1,Returning Customer
S30032023-000058,12297,1229722595,30:03:2023 04:25:27,164.21,3,492.63,0,Referral,Affiliate Site,,S30032023-000058,5,SKU0020925,3,492.63,USD,30:03:2023 04:28:53,Ecommerce,Conversion,1243.91,verify_order,order_success,Mobile,Firefox,,127.0.0.1,Returning Customer
S30032023-000058,12297,1229734358,30:03:2023 04:25:27,60.66,3,181.98,0,Referral,Affiliate Site,,S30032023-000058,5,SKU0019693,3,181.98,USD,30:03:2023 04:28:53,Ecommerce,Conversion,1243.91,verify_order,order_success,Mobile,Firefox,,127.0.0.1,Returning Customer
S30032023-000058,12297,1229723538,30:03:2023 04:25:27,149.79,1,149.79,0,Referral,Affiliate Site,,S30032023-000058,5,SKU0017562,1,149.79,USD,30:03:2023 04:28:53,Ecommerce,Conversion,1243.91,verify_order,order_success,Mobile,Firefox,,127.0.0.1,Returning Customer
S30032023-000058,12297,1229721289,30:03:2023 04:25:27,59.87,3,179.61,0,Referral,Affiliate Site,,S30032023-000058,5,SKU0024276,3,179.61,USD,30:03:2023 04:28:53,Ecommerce,Conversion,1243.91,verify_order,order_success,Mobile,Firefox,,127.0.0.1,Returning Customer
S18032023-000059,12297,1229726714,18:03:2023 01:17:09,,,,0,Direct,Company Site,,S30032023-000058,0,,,,,18:03:2023 01:17:09,Ecommerce,Conversion,0,click,home_page,Laptop,Chrome,127.0.0.1,,Returning Customer
S18032023-000059,12297,1229722646,18:03:2023 01:17:09,,,,0,Direct,Company Site,,S30032023-000058,1,,,,,18:03:2023 01:18:00,Ecommerce,Conversion,0,product_click,product_list,Laptop,Chrome,127.0.0.1,,Returning Customer
S18032023-000059,12297,1229721616,18:03:2023 01:17:09,58.8,,,0,Direct,Company Site,,S30032023-000058,2,SKU0019272,,,,18:03:2023 01:18:33,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Chrome,127.0.0.1,,Returning Customer
S18032023-000059,12297,1229722079,18:03:2023 01:17:09,119.73,,,0,Direct,Company Site,,S30032023-000058,2,SKU0017476,,,,18:03:2023 01:18:33,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Chrome,127.0.0.1,,Returning Customer
S18032023-000059,12297,1229729980,18:03:2023 01:17:09,58.8,3,,0,Direct,Company Site,,S30032023-000058,3,SKU0019272,3,,,18:03:2023 01:19:14,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Chrome,127.0.0.1,,Returning Customer
S18032023-000059,12297,1229738212,18:03:2023 01:17:09,119.73,1,,0,Direct,Company Site,,S30032023-000058,3,SKU0017476,1,,,18:03:2023 01:19:14,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Chrome,127.0.0.1,,Returning Customer
S18032023-000059,12297,1229721559,18:03:2023 01:17:09,58.8,3,176.4,0,Direct,Company Site,,S30032023-000058,4,SKU0019272,3,176.4,USD,18:03:2023 01:20:16,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Chrome,127.0.0.1,,Returning Customer
S18032023-000059,12297,1229725493,18:03:2023 01:17:09,119.73,1,119.73,0,Direct,Company Site,,S30032023-000058,4,SKU0017476,1,119.73,USD,18:03:2023 01:20:16,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Chrome,127.0.0.1,,Returning Customer
S18032023-000059,12297,1229731912,18:03:2023 01:17:09,58.8,3,176.4,0,Direct,Company Site,,S18032023-000059,5,SKU0019272,3,176.4,USD,18:03:2023 01:20:57,Ecommerce,Conversion,296.13,verify_order,order_success,Laptop,Chrome,127.0.0.1,,Returning Customer
S18032023-000059,12297,1229730010,18:03:2023 01:17:09,119.73,1,119.73,0,Direct,Company Site,,S18032023-000059,5,SKU0017476,1,119.73,USD,18:03:2023 01:20:57,Ecommerce,Conversion,296.13,verify_order,order_success,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229722704,08:03:2023 03:04:43,,,,0,Direct,Company Site,,S18032023-000059,0,,,,,08:03:2023 03:04:43,Ecommerce,Conversion,0,click,home_page,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229735320,08:03:2023 03:04:43,,,,0,Direct,Company Site,,S18032023-000059,1,,,,,08:03:2023 03:05:17,Ecommerce,Conversion,0,product_click,product_list,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229732673,08:03:2023 03:04:43,3.68,,,0,Direct,Company Site,,S18032023-000059,2,SKU0025132,,,,08:03:2023 03:06:28,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229740089,08:03:2023 03:04:43,82.74,,,0,Direct,Company Site,,S18032023-000059,2,SKU0023268,,,,08:03:2023 03:06:28,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229733185,08:03:2023 03:04:43,156.51,,,0,Direct,Company Site,,S18032023-000059,2,SKU0015760,,,,08:03:2023 03:06:28,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229722085,08:03:2023 03:04:43,37.2,,,0,Direct,Company Site,,S18032023-000059,2,SKU0025066,,,,08:03:2023 03:06:28,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229729693,08:03:2023 03:04:43,95.09,,,0,Direct,Company Site,,S18032023-000059,2,SKU0018554,,,,08:03:2023 03:06:28,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229727709,08:03:2023 03:04:43,3.68,5,,0,Direct,Company Site,,S18032023-000059,3,SKU0025132,5,,,08:03:2023 03:07:06,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229728103,08:03:2023 03:04:43,82.74,3,,0,Direct,Company Site,,S18032023-000059,3,SKU0023268,3,,,08:03:2023 03:07:06,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229729487,08:03:2023 03:04:43,156.51,5,,0,Direct,Company Site,,S18032023-000059,3,SKU0015760,5,,,08:03:2023 03:07:06,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229735073,08:03:2023 03:04:43,37.2,4,,0,Direct,Company Site,,S18032023-000059,3,SKU0025066,4,,,08:03:2023 03:07:06,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229735466,08:03:2023 03:04:43,95.09,4,,0,Direct,Company Site,,S18032023-000059,3,SKU0018554,4,,,08:03:2023 03:07:06,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229739257,08:03:2023 03:04:43,3.68,5,18.4,0,Direct,Company Site,,S18032023-000059,4,SKU0025132,5,18.4,USD,08:03:2023 03:07:46,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229724790,08:03:2023 03:04:43,82.74,3,248.22,0,Direct,Company Site,,S18032023-000059,4,SKU0023268,3,248.22,USD,08:03:2023 03:07:46,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229735441,08:03:2023 03:04:43,156.51,5,782.55,0,Direct,Company Site,,S18032023-000059,4,SKU0015760,5,782.55,USD,08:03:2023 03:07:46,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229735567,08:03:2023 03:04:43,37.2,4,148.8,0,Direct,Company Site,,S18032023-000059,4,SKU0025066,4,148.8,USD,08:03:2023 03:07:46,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229732514,08:03:2023 03:04:43,95.09,4,380.36,0,Direct,Company Site,,S18032023-000059,4,SKU0018554,4,380.36,USD,08:03:2023 03:07:46,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229727564,08:03:2023 03:04:43,3.68,5,18.4,0,Direct,Company Site,,S08032023-000060,5,SKU0025132,5,18.4,USD,08:03:2023 03:08:13,Ecommerce,Conversion,1578.33,verify_order,order_success,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229722023,08:03:2023 03:04:43,82.74,3,248.22,0,Direct,Company Site,,S08032023-000060,5,SKU0023268,3,248.22,USD,08:03:2023 03:08:13,Ecommerce,Conversion,1578.33,verify_order,order_success,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229733067,08:03:2023 03:04:43,156.51,5,782.55,0,Direct,Company Site,,S08032023-000060,5,SKU0015760,5,782.55,USD,08:03:2023 03:08:13,Ecommerce,Conversion,1578.33,verify_order,order_success,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229732223,08:03:2023 03:04:43,37.2,4,148.8,0,Direct,Company Site,,S08032023-000060,5,SKU0025066,4,148.8,USD,08:03:2023 03:08:13,Ecommerce,Conversion,1578.33,verify_order,order_success,Laptop,Chrome,127.0.0.1,,Returning Customer
S08032023-000060,12297,1229733371,08:03:2023 03:04:43,95.09,4,380.36,0,Direct,Company Site,,S08032023-000060,5,SKU0018554,4,380.36,USD,08:03:2023 03:08:13,Ecommerce,Conversion,1578.33,verify_order,order_success,Laptop,Chrome,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229833740,16:04:2023 21:53:20,,,,0,Direct,Company Site,,S08032023-000060,0,,,,,16:04:2023 21:53:20,Ecommerce,Conversion,0,click,home_page,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229826535,16:04:2023 21:53:20,,,,0,Direct,Company Site,,S08032023-000060,1,,,,,16:04:2023 21:54:30,Ecommerce,Conversion,0,product_click,product_list,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229831924,16:04:2023 21:53:20,97.34,,,0,Direct,Company Site,,S08032023-000060,2,SKU0023645,,,,16:04:2023 21:54:54,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229839949,16:04:2023 21:53:20,64.59,,,0,Direct,Company Site,,S08032023-000060,2,SKU0024669,,,,16:04:2023 21:54:54,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229840472,16:04:2023 21:53:20,203.84,,,0,Direct,Company Site,,S08032023-000060,2,SKU0015926,,,,16:04:2023 21:54:54,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229834140,16:04:2023 21:53:20,175.23,,,0,Direct,Company Site,,S08032023-000060,2,SKU0015391,,,,16:04:2023 21:54:54,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229840754,16:04:2023 21:53:20,130.72,,,0,Direct,Company Site,,S08032023-000060,2,SKU0024886,,,,16:04:2023 21:54:54,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229837207,16:04:2023 21:53:20,97.34,5,,0,Direct,Company Site,,S08032023-000060,3,SKU0023645,5,,,16:04:2023 21:56:06,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229839082,16:04:2023 21:53:20,64.59,2,,0,Direct,Company Site,,S08032023-000060,3,SKU0024669,2,,,16:04:2023 21:56:06,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229834420,16:04:2023 21:53:20,203.84,1,,0,Direct,Company Site,,S08032023-000060,3,SKU0015926,1,,,16:04:2023 21:56:06,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229822958,16:04:2023 21:53:20,175.23,5,,0,Direct,Company Site,,S08032023-000060,3,SKU0015391,5,,,16:04:2023 21:56:06,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229823800,16:04:2023 21:53:20,130.72,2,,0,Direct,Company Site,,S08032023-000060,3,SKU0024886,2,,,16:04:2023 21:56:06,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229832423,16:04:2023 21:53:20,97.34,5,486.7,0,Direct,Company Site,,S08032023-000060,4,SKU0023645,5,486.7,USD,16:04:2023 21:57:12,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229831567,16:04:2023 21:53:20,64.59,2,129.18,0,Direct,Company Site,,S08032023-000060,4,SKU0024669,2,129.18,USD,16:04:2023 21:57:12,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229838271,16:04:2023 21:53:20,203.84,1,203.84,0,Direct,Company Site,,S08032023-000060,4,SKU0015926,1,203.84,USD,16:04:2023 21:57:12,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229838231,16:04:2023 21:53:20,175.23,5,876.15,0,Direct,Company Site,,S08032023-000060,4,SKU0015391,5,876.15,USD,16:04:2023 21:57:12,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229823608,16:04:2023 21:53:20,130.72,2,261.44,0,Direct,Company Site,,S08032023-000060,4,SKU0024886,2,261.44,USD,16:04:2023 21:57:12,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229825925,16:04:2023 21:53:20,97.34,5,486.7,0,Direct,Company Site,,S16042023-000061,5,SKU0023645,5,486.7,USD,16:04:2023 21:58:05,Ecommerce,Conversion,1957.31,verify_order,order_success,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229835751,16:04:2023 21:53:20,64.59,2,129.18,0,Direct,Company Site,,S16042023-000061,5,SKU0024669,2,129.18,USD,16:04:2023 21:58:05,Ecommerce,Conversion,1957.31,verify_order,order_success,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229829199,16:04:2023 21:53:20,203.84,1,203.84,0,Direct,Company Site,,S16042023-000061,5,SKU0015926,1,203.84,USD,16:04:2023 21:58:05,Ecommerce,Conversion,1957.31,verify_order,order_success,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229839532,16:04:2023 21:53:20,175.23,5,876.15,0,Direct,Company Site,,S16042023-000061,5,SKU0015391,5,876.15,USD,16:04:2023 21:58:05,Ecommerce,Conversion,1957.31,verify_order,order_success,Laptop,Edge,127.0.0.1,,Returning Customer
S16042023-000061,12298,1229826401,16:04:2023 21:53:20,130.72,2,261.44,0,Direct,Company Site,,S16042023-000061,5,SKU0024886,2,261.44,USD,16:04:2023 21:58:05,Ecommerce,Conversion,1957.31,verify_order,order_success,Laptop,Edge,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229837018,13:04:2023 03:32:58,,,,0,Paid Search,Google,,S16042023-000061,0,,,,,13:04:2023 03:32:58,Ecommerce,Conversion,0,click,home_page,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229824542,13:04:2023 03:32:58,,,,0,Paid Search,Google,,S16042023-000061,1,,,,,13:04:2023 03:33:54,Ecommerce,Conversion,0,product_click,product_list,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229840970,13:04:2023 03:32:58,45.91,,,0,Paid Search,Google,,S16042023-000061,2,SKU0019672,,,,13:04:2023 03:34:40,Ecommerce,Conversion,0,product_select,product_detail,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229832796,13:04:2023 03:32:58,131.15,,,0,Paid Search,Google,,S16042023-000061,2,SKU0015664,,,,13:04:2023 03:34:40,Ecommerce,Conversion,0,product_select,product_detail,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229838519,13:04:2023 03:32:58,224.41,,,0,Paid Search,Google,,S16042023-000061,2,SKU0025344,,,,13:04:2023 03:34:40,Ecommerce,Conversion,0,product_select,product_detail,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229839092,13:04:2023 03:32:58,100.08,,,0,Paid Search,Google,,S16042023-000061,2,SKU0023799,,,,13:04:2023 03:34:40,Ecommerce,Conversion,0,product_select,product_detail,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229827138,13:04:2023 03:32:58,165.81,,,0,Paid Search,Google,,S16042023-000061,2,SKU0016867,,,,13:04:2023 03:34:40,Ecommerce,Conversion,0,product_select,product_detail,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229829626,13:04:2023 03:32:58,45.91,5,,0,Paid Search,Google,,S16042023-000061,3,SKU0019672,5,,,13:04:2023 03:35:48,Ecommerce,Conversion,0,product_add,shopping_cart,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229827867,13:04:2023 03:32:58,131.15,3,,0,Paid Search,Google,,S16042023-000061,3,SKU0015664,3,,,13:04:2023 03:35:48,Ecommerce,Conversion,0,product_add,shopping_cart,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229835375,13:04:2023 03:32:58,224.41,1,,0,Paid Search,Google,,S16042023-000061,3,SKU0025344,1,,,13:04:2023 03:35:48,Ecommerce,Conversion,0,product_add,shopping_cart,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229824886,13:04:2023 03:32:58,100.08,5,,0,Paid Search,Google,,S16042023-000061,3,SKU0023799,5,,,13:04:2023 03:35:48,Ecommerce,Conversion,0,product_add,shopping_cart,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229836598,13:04:2023 03:32:58,165.81,1,,0,Paid Search,Google,,S16042023-000061,3,SKU0016867,1,,,13:04:2023 03:35:48,Ecommerce,Conversion,0,product_add,shopping_cart,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229827200,13:04:2023 03:32:58,45.91,5,229.55,0,Paid Search,Google,,S16042023-000061,4,SKU0019672,5,229.55,USD,13:04:2023 03:36:08,Ecommerce,Conversion,0,payment_entry,payment_screen,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229839494,13:04:2023 03:32:58,131.15,3,393.45,0,Paid Search,Google,,S16042023-000061,4,SKU0015664,3,393.45,USD,13:04:2023 03:36:08,Ecommerce,Conversion,0,payment_entry,payment_screen,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229835690,13:04:2023 03:32:58,224.41,1,224.41,0,Paid Search,Google,,S16042023-000061,4,SKU0025344,1,224.41,USD,13:04:2023 03:36:08,Ecommerce,Conversion,0,payment_entry,payment_screen,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229821232,13:04:2023 03:32:58,100.08,5,500.4,0,Paid Search,Google,,S16042023-000061,4,SKU0023799,5,500.4,USD,13:04:2023 03:36:08,Ecommerce,Conversion,0,payment_entry,payment_screen,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229822110,13:04:2023 03:32:58,165.81,1,165.81,0,Paid Search,Google,,S16042023-000061,4,SKU0016867,1,165.81,USD,13:04:2023 03:36:08,Ecommerce,Conversion,0,payment_entry,payment_screen,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229825312,13:04:2023 03:32:58,45.91,5,229.55,0,Paid Search,Google,,S13042023-000062,5,SKU0019672,5,229.55,USD,13:04:2023 03:36:29,Ecommerce,Conversion,1513.62,verify_order,order_success,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229837875,13:04:2023 03:32:58,131.15,3,393.45,0,Paid Search,Google,,S13042023-000062,5,SKU0015664,3,393.45,USD,13:04:2023 03:36:29,Ecommerce,Conversion,1513.62,verify_order,order_success,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229821685,13:04:2023 03:32:58,224.41,1,224.41,0,Paid Search,Google,,S13042023-000062,5,SKU0025344,1,224.41,USD,13:04:2023 03:36:29,Ecommerce,Conversion,1513.62,verify_order,order_success,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229829093,13:04:2023 03:32:58,100.08,5,500.4,0,Paid Search,Google,,S13042023-000062,5,SKU0023799,5,500.4,USD,13:04:2023 03:36:29,Ecommerce,Conversion,1513.62,verify_order,order_success,Desktop,Chrome,127.0.0.1,,Returning Customer
S13042023-000062,12298,1229829867,13:04:2023 03:32:58,165.81,1,165.81,0,Paid Search,Google,,S13042023-000062,5,SKU0016867,1,165.81,USD,13:04:2023 03:36:29,Ecommerce,Conversion,1513.62,verify_order,order_success,Desktop,Chrome,127.0.0.1,,Returning Customer
S05042023-000063,12298,1229837124,05:04:2023 17:46:39,,,,0,Direct,Company Site,,S13042023-000062,0,,,,,05:04:2023 17:46:39,Ecommerce,Conversion,0,click,home_page,Tablet,Other,127.0.0.1,,Returning Customer
S05042023-000063,12298,1229831321,05:04:2023 17:46:39,,,,0,Direct,Company Site,,S13042023-000062,1,,,,,05:04:2023 17:47:30,Ecommerce,Conversion,0,product_click,product_list,Tablet,Other,127.0.0.1,,Returning Customer
S05042023-000063,12298,1229840734,05:04:2023 17:46:39,52.77,,,0,Direct,Company Site,,S13042023-000062,2,SKU0017155,,,,05:04:2023 17:48:30,Ecommerce,Conversion,0,product_select,product_detail,Tablet,Other,127.0.0.1,,Returning Customer
S05042023-000063,12298,1229830732,05:04:2023 17:46:39,78.67,,,0,Direct,Company Site,,S13042023-000062,2,SKU0024022,,,,05:04:2023 17:48:30,Ecommerce,Conversion,0,product_select,product_detail,Tablet,Other,127.0.0.1,,Returning Customer
S05042023-000063,12298,1229833508,05:04:2023 17:46:39,52.67,,,0,Direct,Company Site,,S13042023-000062,2,SKU0024907,,,,05:04:2023 17:48:30,Ecommerce,Conversion,0,product_select,product_detail,Tablet,Other,127.0.0.1,,Returning Customer
S05042023-000063,12298,1229833768,05:04:2023 17:46:39,63.03,,,0,Direct,Company Site,,S13042023-000062,2,SKU0025528,,,,05:04:2023 17:48:30,Ecommerce,Conversion,0,product_select,product_detail,Tablet,Other,127.0.0.1,,Returning Customer
S05042023-000063,12298,1229825691,05:04:2023 17:46:39,93.01,,,0,Direct,Company Site,,S13042023-000062,2,SKU0022041,,,,05:04:2023 17:48:30,Ecommerce,Conversion,0,product_select,product_detail,Tablet,Other,127.0.0.1,,Returning Customer
S05042023-000063,12298,1229828367,05:04:2023 17:46:39,52.77,2,,0,Direct,Company Site,,S13042023-000062,3,SKU0017155,2,,,05:04:2023 17:49:50,Ecommerce,Conversion,0,product_add,shopping_cart,Tablet,Other,127.0.0.1,,Returning Customer
S05042023-000063,12298,1229823017,05:04:2023 17:46:39,78.67,2,,0,Direct,Company Site,,S13042023-000062,3,SKU0024022,2,,,05:04:2023 17:49:50,Ecommerce,Conversion,0,product_add,shopping_cart,Tablet,Other,127.0.0.1,,Returning Customer
S05042023-000063,12298,1229837360,05:04:2023 17:46:39,52.67,4,,0,Direct,Company Site,,S13042023-000062,3,SKU0024907,4,,,05:04:2023 17:49:50,Ecommerce,Conversion,0,product_add,shopping_cart,Tablet,Other,127.0.0.1,,Returning Customer
S05042023-000063,12298,1229826092,05:04:2023 17:46:39,63.03,1,,0,Direct,Company Site,,S13042023-000062,3,SKU0025528,1,,,05:04:2023 17:49:50,Ecommerce,Conversion,0,product_add,shopping_cart,Tablet,Other,127.0.0.1,,Returning Customer
S05042023-000063,12298,1229838104,05:04:2023 17:46:39,93.01,4,,0,Direct,Company Site,,S13042023-000062,3,SKU0022041,4,,,05:04:2023 17:49:50,Ecommerce,Conversion,0,product_add,shopping_cart,Tablet,Other,127.0.0.1,,Returning Customer
S05042023-000063,12298,1229836996,05:04:2023 17:46:39,52.77,2,105.54,0,Direct,Company Site,,S13042023-000062,4,SKU0017155,2,105.54,USD,05:04:2023 17:50:34,Ecommerce,Conversion,0,payment_entry,payment_screen,Tablet,Other,127.0.0.1,,Returning Customer
S05042023-000063,12298,1229823851,05:04:2023 17:46:39,78.67,2,157.34,0,Direct,Company Site,,S13042023-000062,4,SKU0024022,2,157.34,USD,05:04:2023 17:50:34,Ecommerce,Conversion,0,payment_entry,payment_screen,Tablet,Other,127.0.0.1,,Returning Customer
S05042023-000063,12298,1229830200,05:04:2023 17:46:39,52.67,4,210.68,0,Direct,Company Site,,S13042023-000062,4,SKU0024907,4,210.68,USD,05:04:2023 17:50:34,Ecommerce,Conversion,0,payment_entry,payment_screen,Tablet,Other,127.0.0.1,,Returning Customer
