city_id,zip_code,city_name,county_name,state_code,state_name
CITY509,35216,Birmingham,Jefferson County,AL,Alabama
CITY510,35091,Kimberly,Jefferson County,AL,Alabama
CITY511,35231,Birmingham,Jefferson County,AL,Alabama
CITY512,35021,Bessemer,Jefferson County,AL,Alabama
CITY513,35036,Brookside,Jefferson County,AL,Alabama
CITY514,35294,Birmingham,Jefferson County,AL,Alabama
CITY515,35254,Birmingham,Jefferson County,AL,Alabama
CITY516,35293,Birmingham,Jefferson County,AL,Alabama
CITY517,35061,Dolomite,Jefferson County,AL,Alabama
CITY518,35064,Fairfield,Jefferson County,AL,Alabama
CITY519,35126,Pinson,Jefferson County,AL,Alabama
CITY520,35127,Pleasant grove,Jefferson County,AL,Alabama
CITY521,35206,Birmingham,Jefferson County,AL,Alabama
CITY522,35210,Birmingham,Jefferson County,AL,Alabama
CITY523,35202,Birmingham,Jefferson County,AL,Alabama
CITY524,35214,Birmingham,Jefferson County,AL,Alabama
CITY525,35215,Birmingham,Jefferson County,AL,Alabama
CITY526,35233,Birmingham,Jefferson County,AL,Alabama
CITY527,35444,Brookwood,Jefferson County,AL,Alabama
CITY528,35236,Birmingham,Jefferson County,AL,Alabama
CITY529,35023,Bessemer,Jefferson County,AL,Alabama
CITY530,35073,Graysville,Jefferson County,AL,Alabama
CITY531,35004,Moody,Jefferson County,AL,Alabama
CITY532,35172,Trafford,Jefferson County,AL,Alabama
CITY533,35111,Mc calla,Jefferson County,AL,Alabama
CITY534,35118,Mulga,Jefferson County,AL,Alabama
CITY535,35048,Clay,Jefferson County,AL,Alabama
CITY536,35220,Birmingham,Jefferson County,AL,Alabama
CITY537,35219,Birmingham,Jefferson County,AL,Alabama
CITY538,35139,Sayre,Jefferson County,AL,Alabama
CITY539,35068,Fultondale,Jefferson County,AL,Alabama
CITY540,35006,Adger,Jefferson County,AL,Alabama
CITY541,35173,Trussville,Jefferson County,AL,Alabama
CITY542,35205,Birmingham,Jefferson County,AL,Alabama
CITY543,35209,Birmingham,Jefferson County,AL,Alabama
CITY544,35235,Birmingham,Jefferson County,AL,Alabama
CITY545,35234,Birmingham,Jefferson County,AL,Alabama
CITY546,35260,Birmingham,Jefferson County,AL,Alabama
CITY547,35261,Birmingham,Jefferson County,AL,Alabama
CITY548,35295,Birmingham,Jefferson County,AL,Alabama
CITY549,35020,Bessemer,Jefferson County,AL,Alabama
CITY550,35133,Remlap,Jefferson County,AL,Alabama
CITY551,35116,Morris,Jefferson County,AL,Alabama
CITY552,35255,Birmingham,Jefferson County,AL,Alabama
CITY553,35223,Birmingham,Jefferson County,AL,Alabama
CITY554,35217,Birmingham,Jefferson County,AL,Alabama
CITY555,35285,Birmingham,Jefferson County,AL,Alabama
CITY556,35270,Birmingham,Jefferson County,AL,Alabama
CITY557,35142,Shannon,Jefferson County,AL,Alabama
CITY558,35249,Birmingham,Jefferson County,AL,Alabama
CITY559,35080,Helena,Jefferson County,AL,Alabama
CITY560,35071,Gardendale,Jefferson County,AL,Alabama
CITY561,35148,Sumiton,Jefferson County,AL,Alabama
CITY562,35213,Birmingham,Jefferson County,AL,Alabama
CITY563,35212,Birmingham,Jefferson County,AL,Alabama
CITY564,35228,Birmingham,Jefferson County,AL,Alabama
CITY565,35259,Birmingham,Jefferson County,AL,Alabama
CITY566,35119,New castle,Jefferson County,AL,Alabama
CITY567,35062,Dora,Jefferson County,AL,Alabama
CITY568,35079,Hayden,Jefferson County,AL,Alabama
CITY569,35204,Birmingham,Jefferson County,AL,Alabama
CITY570,35207,Birmingham,Jefferson County,AL,Alabama
CITY571,35201,Birmingham,Jefferson County,AL,Alabama
CITY572,35180,Warrior,Jefferson County,AL,Alabama
CITY573,35226,Birmingham,Jefferson County,AL,Alabama
CITY574,35266,Birmingham,Jefferson County,AL,Alabama
CITY575,35015,Alton,Jefferson County,AL,Alabama
CITY576,35232,Birmingham,Jefferson County,AL,Alabama
CITY577,35229,Birmingham,Jefferson County,AL,Alabama
CITY578,35576,Millport,Lamar County,AL,Alabama
CITY579,35586,Sulligent,Lamar County,AL,Alabama
CITY580,35592,Vernon,Lamar County,AL,Alabama
CITY581,35563,Guin,Lamar County,AL,Alabama
CITY582,35570,Hamilton,Lamar County,AL,Alabama
CITY583,35544,Beaverton,Lamar County,AL,Alabama
CITY584,35574,Kennedy,Lamar County,AL,Alabama
CITY585,35555,Fayette,Lamar County,AL,Alabama
CITY586,35552,Detroit,Lamar County,AL,Alabama
CITY587,35614,Athens,Lauderdale County,AL,Alabama
CITY588,35677,Waterloo,Lauderdale County,AL,Alabama
CITY589,35630,Florence,Lauderdale County,AL,Alabama
CITY590,35634,Florence,Lauderdale County,AL,Alabama
CITY591,35633,Florence,Lauderdale County,AL,Alabama
CITY592,35648,Lexington,Lauderdale County,AL,Alabama
CITY593,35631,Florence,Lauderdale County,AL,Alabama
CITY594,35610,Anderson,Lauderdale County,AL,Alabama
CITY595,35645,Killen,Lauderdale County,AL,Alabama
CITY596,35632,Florence,Lauderdale County,AL,Alabama
CITY597,35652,Rogersville,Lauderdale County,AL,Alabama
CITY598,35617,Cloverdale,Lauderdale County,AL,Alabama
CITY599,35619,Danville,Lawrence County,AL,Alabama
CITY600,35672,Town creek,Lawrence County,AL,Alabama
CITY601,35650,Moulton,Lawrence County,AL,Alabama
CITY602,35618,Courtland,Lawrence County,AL,Alabama
CITY603,35673,Trinity,Lawrence County,AL,Alabama
CITY604,35651,Mount hope,Lawrence County,AL,Alabama
CITY605,35603,Decatur,Lawrence County,AL,Alabama
CITY606,35654,Russellville,Lawrence County,AL,Alabama
CITY607,35540,Addison,Lawrence County,AL,Alabama
CITY608,35643,Hillsboro,Lawrence County,AL,Alabama
CITY609,36874,Salem,Lee County,AL,Alabama
CITY610,36877,Smiths station,Lee County,AL,Alabama
CITY611,36849,Auburn university,Lee County,AL,Alabama
CITY612,36804,Opelika,Lee County,AL,Alabama
CITY613,36832,Auburn,Lee County,AL,Alabama
CITY614,36854,Valley,Lee County,AL,Alabama
CITY615,36850,Camp hill,Lee County,AL,Alabama
CITY616,36879,Waverly,Lee County,AL,Alabama
CITY617,36866,Notasulga,Lee County,AL,Alabama
CITY618,36852,Cusseta,Lee County,AL,Alabama
CITY619,36867,Phenix city,Lee County,AL,Alabama
CITY620,36830,Auburn,Lee County,AL,Alabama
CITY621,36801,Opelika,Lee County,AL,Alabama
CITY622,36870,Phenix city,Lee County,AL,Alabama
CITY623,36803,Opelika,Lee County,AL,Alabama
CITY624,36831,Auburn,Lee County,AL,Alabama
CITY625,36865,Loachapoka,Lee County,AL,Alabama
CITY626,35614,Athens,Limestone County,AL,Alabama
CITY627,35749,Harvest,Limestone County,AL,Alabama
CITY628,35620,Elkmont,Limestone County,AL,Alabama
CITY629,35773,Toney,Limestone County,AL,Alabama
CITY630,35612,Athens,Limestone County,AL,Alabama
CITY631,35739,Ardmore,Limestone County,AL,Alabama
CITY632,35615,Belle mina,Limestone County,AL,Alabama
CITY633,35649,Mooresville,Limestone County,AL,Alabama
CITY634,35756,Madison,Limestone County,AL,Alabama
CITY635,35757,Madison,Limestone County,AL,Alabama
CITY636,35647,Lester,Limestone County,AL,Alabama
CITY637,35613,Athens,Limestone County,AL,Alabama
CITY638,35671,Tanner,Limestone County,AL,Alabama
CITY639,35742,Capshaw,Limestone County,AL,Alabama
CITY640,35610,Anderson,Limestone County,AL,Alabama
CITY641,35611,Athens,Limestone County,AL,Alabama
CITY642,35652,Rogersville,Limestone County,AL,Alabama
CITY643,36043,Hope hull,Lowndes County,AL,Alabama
CITY644,36752,Lowndesboro,Lowndes County,AL,Alabama
CITY645,36047,Letohatchee,Lowndes County,AL,Alabama
CITY646,36701,Selma,Lowndes County,AL,Alabama
CITY647,36040,Hayneville,Lowndes County,AL,Alabama
CITY648,36785,Tyler,Lowndes County,AL,Alabama
CITY649,36041,Highland home,Lowndes County,AL,Alabama
CITY650,36032,Fort deposit,Lowndes County,AL,Alabama
CITY651,36775,Sardis,Lowndes County,AL,Alabama
CITY652,36761,Minter,Lowndes County,AL,Alabama
CITY653,36039,Hardaway,Macon County,AL,Alabama
CITY654,36029,Fitzpatrick,Macon County,AL,Alabama
CITY655,36089,Union springs,Macon County,AL,Alabama
CITY656,36078,Tallassee,Macon County,AL,Alabama
CITY657,36013,Cecil,Macon County,AL,Alabama
CITY658,36804,Opelika,Macon County,AL,Alabama
CITY659,36860,Hurtsboro,Macon County,AL,Alabama
CITY660,36087,Tuskegee institute,Macon County,AL,Alabama
CITY661,36832,Auburn,Macon County,AL,Alabama
CITY662,36075,Shorter,Macon County,AL,Alabama
CITY663,36088,Tuskegee institute,Macon County,AL,Alabama
CITY664,36879,Waverly,Macon County,AL,Alabama
CITY665,36866,Notasulga,Macon County,AL,Alabama
CITY666,36083,Tuskegee,Macon County,AL,Alabama
CITY667,36830,Auburn,Macon County,AL,Alabama
CITY668,35803,Huntsville,Madison County,AL,Alabama
CITY669,35749,Harvest,Madison County,AL,Alabama
CITY670,35760,New hope,Madison County,AL,Alabama
CITY671,35897,Huntsville,Madison County,AL,Alabama
CITY672,35810,Huntsville,Madison County,AL,Alabama
CITY673,35808,Huntsville,Madison County,AL,Alabama
CITY674,35776,Woodville,Madison County,AL,Alabama
CITY675,35816,Huntsville,Madison County,AL,Alabama
CITY676,35801,Huntsville,Madison County,AL,Alabama
CITY677,35773,Toney,Madison County,AL,Alabama
CITY678,35894,Huntsville,Madison County,AL,Alabama
CITY679,35811,Huntsville,Madison County,AL,Alabama
CITY680,35741,Brownsboro,Madison County,AL,Alabama
CITY681,35739,Ardmore,Madison County,AL,Alabama
CITY682,35763,Owens cross roads,Madison County,AL,Alabama
CITY683,35812,Huntsville,Madison County,AL,Alabama
CITY684,35895,Huntsville,Madison County,AL,Alabama
CITY685,35805,Huntsville,Madison County,AL,Alabama
CITY686,35802,Huntsville,Madison County,AL,Alabama
CITY687,35824,Huntsville,Madison County,AL,Alabama
CITY688,35750,Hazel green,Madison County,AL,Alabama
CITY689,35756,Madison,Madison County,AL,Alabama
CITY690,35757,Madison,Madison County,AL,Alabama
CITY691,35761,New market,Madison County,AL,Alabama
CITY692,35748,Gurley,Madison County,AL,Alabama
CITY693,35762,Normal,Madison County,AL,Alabama
CITY694,35814,Huntsville,Madison County,AL,Alabama
CITY695,35899,Huntsville,Madison County,AL,Alabama
CITY696,35767,Ryland,Madison County,AL,Alabama
CITY697,35893,Huntsville,Madison County,AL,Alabama
CITY698,35815,Huntsville,Madison County,AL,Alabama
CITY699,35804,Huntsville,Madison County,AL,Alabama
CITY700,35807,Huntsville,Madison County,AL,Alabama
CITY701,35759,Meridianville,Madison County,AL,Alabama
CITY702,35896,Huntsville,Madison County,AL,Alabama
CITY703,35898,Huntsville,Madison County,AL,Alabama
CITY704,35809,Huntsville,Madison County,AL,Alabama
CITY705,35806,Huntsville,Madison County,AL,Alabama
CITY706,35758,Madison,Madison County,AL,Alabama
CITY707,35813,Huntsville,Madison County,AL,Alabama
CITY708,36722,Arlington,Marengo County,AL,Alabama
CITY709,36748,Linden,Marengo County,AL,Alabama
CITY710,36745,Jefferson,Marengo County,AL,Alabama
CITY711,36786,Uniontown,Marengo County,AL,Alabama
CITY712,36736,Dixons mills,Marengo County,AL,Alabama
CITY713,36751,Lower peach tree,Marengo County,AL,Alabama
CITY714,36773,Safford,Marengo County,AL,Alabama
CITY715,36783,Thomaston,Marengo County,AL,Alabama
CITY716,36728,Catherine,Marengo County,AL,Alabama
CITY717,36769,Pine hill,Marengo County,AL,Alabama
CITY718,36784,Thomasville,Marengo County,AL,Alabama
CITY719,36763,Myrtlewood,Marengo County,AL,Alabama
CITY720,36732,Demopolis,Marengo County,AL,Alabama
CITY721,36782,Sweet water,Marengo County,AL,Alabama
CITY722,36764,Nanafalia,Marengo County,AL,Alabama
CITY723,36742,Gallion,Marengo County,AL,Alabama
CITY724,36738,Faunsdale,Marengo County,AL,Alabama
CITY725,36754,Magnolia,Marengo County,AL,Alabama
CITY726,36904,Butler,Marengo County,AL,Alabama
CITY727,35554,Eldridge,Marion County,AL,Alabama
CITY728,35594,Winfield,Marion County,AL,Alabama
CITY729,35593,Vina,Marion County,AL,Alabama
CITY730,35581,Phil campbell,Marion County,AL,Alabama
CITY731,35565,Haleyville,Marion County,AL,Alabama
CITY732,35563,Guin,Marion County,AL,Alabama
CITY733,35564,Hackleburg,Marion County,AL,Alabama
CITY734,35570,Hamilton,Marion County,AL,Alabama
CITY735,35548,Brilliant,Marion County,AL,Alabama
CITY736,35552,Detroit,Marion County,AL,Alabama
CITY737,35571,Hodges,Marion County,AL,Alabama
CITY738,35543,Bear creek,Marion County,AL,Alabama
CITY739,35175,Union grove,Marshall County,AL,Alabama
CITY740,35760,New hope,Marshall County,AL,Alabama
CITY741,35980,Horton,Marshall County,AL,Alabama
CITY742,35776,Woodville,Marshall County,AL,Alabama
CITY743,35950,Albertville,Marshall County,AL,Alabama
CITY744,35769,Scottsboro,Marshall County,AL,Alabama
CITY745,35975,Groveoak,Marshall County,AL,Alabama
CITY746,35087,Joppa,Marshall County,AL,Alabama
CITY747,35957,Boaz,Marshall County,AL,Alabama
CITY748,35031,Blountsville,Marshall County,AL,Alabama
CITY749,35951,Albertville,Marshall County,AL,Alabama
CITY750,35956,Boaz,Marshall County,AL,Alabama
CITY751,35976,Guntersville,Marshall County,AL,Alabama
CITY752,35747,Grant,Marshall County,AL,Alabama
CITY753,35016,Arab,Marshall County,AL,Alabama
CITY754,35754,Laceys spring,Marshall County,AL,Alabama
CITY755,35952,Altoona,Marshall County,AL,Alabama
CITY756,35962,Crossville,Marshall County,AL,Alabama
CITY757,35755,Langston,Marshall County,AL,Alabama
CITY758,35964,Douglas,Marshall County,AL,Alabama
CITY759,36571,Saraland,Mobile County,AL,Alabama
CITY760,36695,Mobile,Mobile County,AL,Alabama
CITY761,36587,Wilmer,Mobile County,AL,Alabama
CITY762,36613,Eight mile,Mobile County,AL,Alabama
CITY763,36663,Mobile,Mobile County,AL,Alabama
CITY764,36652,Mobile,Mobile County,AL,Alabama
CITY765,36528,Dauphin island,Mobile County,AL,Alabama
CITY766,36525,Creola,Mobile County,AL,Alabama
CITY767,36582,Theodore,Mobile County,AL,Alabama
CITY768,36572,Satsuma,Mobile County,AL,Alabama
CITY769,36612,Mobile,Mobile County,AL,Alabama
CITY770,36689,Mobile,Mobile County,AL,Alabama
CITY771,36618,Mobile,Mobile County,AL,Alabama
CITY772,36603,Mobile,Mobile County,AL,Alabama
CITY773,36608,Mobile,Mobile County,AL,Alabama
CITY774,36560,Mount vernon,Mobile County,AL,Alabama
CITY775,36604,Mobile,Mobile County,AL,Alabama
CITY776,36617,Mobile,Mobile County,AL,Alabama
CITY777,36640,Mobile,Mobile County,AL,Alabama
CITY778,36505,Axis,Mobile County,AL,Alabama
CITY779,36509,Bayou la batre,Mobile County,AL,Alabama
CITY780,36521,Chunchula,Mobile County,AL,Alabama
CITY781,36575,Semmes,Mobile County,AL,Alabama
CITY782,36607,Mobile,Mobile County,AL,Alabama
CITY783,36606,Mobile,Mobile County,AL,Alabama
CITY784,36609,Mobile,Mobile County,AL,Alabama
CITY785,36544,Irvington,Mobile County,AL,Alabama
CITY786,36619,Mobile,Mobile County,AL,Alabama
CITY787,36685,Mobile,Mobile County,AL,Alabama
CITY788,36691,Mobile,Mobile County,AL,Alabama
CITY789,36601,Mobile,Mobile County,AL,Alabama
CITY790,36671,Mobile,Mobile County,AL,Alabama
CITY791,36512,Bucks,Mobile County,AL,Alabama
CITY792,36523,Coden,Mobile County,AL,Alabama
CITY793,36605,Mobile,Mobile County,AL,Alabama
CITY794,36693,Mobile,Mobile County,AL,Alabama
CITY795,36602,Mobile,Mobile County,AL,Alabama
CITY796,36644,Mobile,Mobile County,AL,Alabama
CITY797,36610,Mobile,Mobile County,AL,Alabama
CITY798,36660,Mobile,Mobile County,AL,Alabama
CITY799,36688,Mobile,Mobile County,AL,Alabama
CITY800,36615,Mobile,Mobile County,AL,Alabama
CITY801,36616,Mobile,Mobile County,AL,Alabama
CITY802,36633,Mobile,Mobile County,AL,Alabama
CITY803,36541,Grand bay,Mobile County,AL,Alabama
CITY804,36611,Mobile,Mobile County,AL,Alabama
CITY805,36670,Mobile,Mobile County,AL,Alabama
CITY806,36568,Saint elmo,Mobile County,AL,Alabama
CITY807,36675,Mobile,Mobile County,AL,Alabama
CITY808,36522,Citronelle,Mobile County,AL,Alabama
CITY809,36590,Theodore,Mobile County,AL,Alabama
CITY810,36444,Franklin,Monroe County,AL,Alabama
CITY811,36502,Atmore,Monroe County,AL,Alabama
CITY812,36481,Vredenburgh,Monroe County,AL,Alabama
CITY813,36439,Excel,Monroe County,AL,Alabama
CITY814,36751,Lower peach tree,Monroe County,AL,Alabama
CITY815,36425,Beatrice,Monroe County,AL,Alabama
CITY816,36033,Georgiana,Monroe County,AL,Alabama
CITY817,36726,Camden,Monroe County,AL,Alabama
CITY818,36471,Peterman,Monroe County,AL,Alabama
CITY819,36458,Mexia,Monroe County,AL,Alabama
CITY820,36460,Monroeville,Monroe County,AL,Alabama
CITY821,36401,Evergreen,Monroe County,AL,Alabama
CITY822,36475,Repton,Monroe County,AL,Alabama
CITY823,36482,Whatley,Monroe County,AL,Alabama
CITY824,36470,Perdue hill,Monroe County,AL,Alabama
CITY825,36445,Frisco city,Monroe County,AL,Alabama
CITY826,36480,Uriah,Monroe County,AL,Alabama
CITY827,36768,Pine apple,Monroe County,AL,Alabama
CITY828,36043,Hope hull,Montgomery County,AL,Alabama
CITY829,36108,Montgomery,Montgomery County,AL,Alabama
CITY830,36029,Fitzpatrick,Montgomery County,AL,Alabama
CITY831,36112,Montgomery,Montgomery County,AL,Alabama
CITY832,36052,Mathews,Montgomery County,AL,Alabama
CITY833,36102,Montgomery,Montgomery County,AL,Alabama
CITY834,36069,Ramer,Montgomery County,AL,Alabama
CITY835,36104,Montgomery,Montgomery County,AL,Alabama
CITY836,36013,Cecil,Montgomery County,AL,Alabama
CITY837,36111,Montgomery,Montgomery County,AL,Alabama
CITY838,36124,Montgomery,Montgomery County,AL,Alabama
CITY839,36103,Montgomery,Montgomery County,AL,Alabama
CITY840,36047,Letohatchee,Montgomery County,AL,Alabama
CITY841,36115,Montgomery,Montgomery County,AL,Alabama
CITY842,36113,Montgomery,Montgomery County,AL,Alabama
CITY843,36110,Montgomery,Montgomery County,AL,Alabama
CITY844,36125,Montgomery,Montgomery County,AL,Alabama
CITY845,36101,Montgomery,Montgomery County,AL,Alabama
CITY846,36130,Montgomery,Montgomery County,AL,Alabama
CITY847,36114,Montgomery,Montgomery County,AL,Alabama
CITY848,36118,Montgomery,Montgomery County,AL,Alabama
CITY849,36131,Montgomery,Montgomery County,AL,Alabama
CITY850,36054,Millbrook,Montgomery County,AL,Alabama
CITY851,36109,Montgomery,Montgomery County,AL,Alabama
CITY852,36041,Highland home,Montgomery County,AL,Alabama
CITY853,36107,Montgomery,Montgomery County,AL,Alabama
CITY854,36121,Montgomery,Montgomery County,AL,Alabama
CITY855,36117,Montgomery,Montgomery County,AL,Alabama
CITY856,36120,Montgomery,Montgomery County,AL,Alabama
CITY857,36123,Montgomery,Montgomery County,AL,Alabama
CITY858,36064,Pike road,Montgomery County,AL,Alabama
CITY859,36105,Montgomery,Montgomery County,AL,Alabama
CITY860,36106,Montgomery,Montgomery County,AL,Alabama
CITY861,36116,Montgomery,Montgomery County,AL,Alabama
CITY862,36119,Montgomery,Montgomery County,AL,Alabama
CITY863,36065,Pine level,Montgomery County,AL,Alabama
CITY864,36036,Grady,Montgomery County,AL,Alabama
CITY865,36046,Lapine,Montgomery County,AL,Alabama
CITY866,36057,Mount meigs,Montgomery County,AL,Alabama
CITY867,35175,Union grove,Morgan County,AL,Alabama
CITY868,35619,Danville,Morgan County,AL,Alabama
CITY869,35640,Hartselle,Morgan County,AL,Alabama
CITY870,35602,Decatur,Morgan County,AL,Alabama
CITY871,35058,Cullman,Morgan County,AL,Alabama
CITY872,35601,Decatur,Morgan County,AL,Alabama
CITY873,35087,Joppa,Morgan County,AL,Alabama
CITY874,35673,Trinity,Morgan County,AL,Alabama
CITY875,35775,Valhermoso springs,Morgan County,AL,Alabama
CITY876,35603,Decatur,Morgan County,AL,Alabama
CITY877,35019,Baileyton,Morgan County,AL,Alabama
CITY878,35016,Arab,Morgan County,AL,Alabama
CITY879,35754,Laceys spring,Morgan County,AL,Alabama
CITY880,35179,Vinemont,Morgan County,AL,Alabama
CITY881,35621,Eva,Morgan County,AL,Alabama
CITY882,35622,Falkville,Morgan County,AL,Alabama
CITY883,35670,Somerville,Morgan County,AL,Alabama
CITY884,36786,Uniontown,Perry County,AL,Alabama
CITY885,36756,Marion,Perry County,AL,Alabama
CITY886,36773,Safford,Perry County,AL,Alabama
CITY887,36701,Selma,Perry County,AL,Alabama
CITY888,35042,Centreville,Perry County,AL,Alabama
CITY889,36765,Newbern,Perry County,AL,Alabama
CITY890,36728,Catherine,Perry County,AL,Alabama
CITY891,35034,Brent,Perry County,AL,Alabama
CITY892,36759,Marion junction,Perry County,AL,Alabama
CITY893,36793,Lawley,Perry County,AL,Alabama
CITY894,35576,Millport,Pickens County,AL,Alabama
CITY895,35466,Gordo,Pickens County,AL,Alabama
CITY896,35447,Carrollton,Pickens County,AL,Alabama
CITY897,35471,Mc shan,Pickens County,AL,Alabama
CITY898,35481,Reform,Pickens County,AL,Alabama
CITY899,35442,Aliceville,Pickens County,AL,Alabama
CITY900,35461,Ethelsville,Pickens County,AL,Alabama
CITY901,35574,Kennedy,Pickens County,AL,Alabama
CITY902,35555,Fayette,Pickens County,AL,Alabama
CITY903,36082,Troy,Pike County,AL,Alabama
CITY904,36079,Troy,Pike County,AL,Alabama
CITY905,36081,Troy,Pike County,AL,Alabama
CITY906,36049,Luverne,Pike County,AL,Alabama
CITY907,36010,Brundidge,Pike County,AL,Alabama
CITY908,36034,Glenwood,Pike County,AL,Alabama
CITY909,36035,Goshen,Pike County,AL,Alabama
CITY910,36005,Banks,Pike County,AL,Alabama
CITY911,36264,Heflin,Randolph County,AL,Alabama
CITY912,36266,Lineville,Randolph County,AL,Alabama
CITY913,36258,Delta,Randolph County,AL,Alabama
CITY914,36278,Wedowee,Randolph County,AL,Alabama
CITY915,36263,Graham,Randolph County,AL,Alabama
CITY916,36276,Wadley,Randolph County,AL,Alabama
CITY917,36280,Woodland,Randolph County,AL,Alabama
CITY918,36274,Roanoke,Randolph County,AL,Alabama
